 10.00000, 0.00002
 20.00000, 0.00003
 30.00000, 0.00004
 40.00000, 0.00004
 50.00000, 0.00004
 60.00000, 0.00006
 70.00000, 0.00005
 80.00000, 0.00006
 90.00000, 0.00007
 100.00000, 0.00007
 110.00000, 0.00009
 120.00000, 0.00009
 130.00000, 0.00009
 140.00000, 0.00010
 150.00000, 0.00010
 160.00000, 0.00012
 170.00000, 0.00012
 180.00000, 0.00018
 190.00000, 0.00013
 200.00000, 0.00014
 210.00000, 0.00014
 220.00000, 0.00015
 230.00000, 0.00015
 240.00000, 0.00017
 250.00000, 0.00017
 260.00000, 0.00017
 270.00000, 0.00018
 280.00000, 0.00019
 290.00000, 0.00020
 300.00000, 0.00021
 310.00000, 0.00022
 320.00000, 0.00022
 330.00000, 0.00022
 340.00000, 0.00023
 350.00000, 0.00025
 360.00000, 0.00025
 370.00000, 0.00026
 380.00000, 0.00029
 390.00000, 0.00029
 400.00000, 0.00029
 410.00000, 0.00031
 420.00000, 0.00030
 430.00000, 0.00030
 440.00000, 0.00031
 450.00000, 0.00032
 460.00000, 0.00033
 470.00000, 0.00033
 480.00000, 0.00032
 490.00000, 0.00035
 500.00000, 0.00035
 510.00000, 0.00038
 520.00000, 0.00037
 530.00000, 0.00038
 540.00000, 0.00039
 550.00000, 0.00039
 560.00000, 0.00040
 570.00000, 0.00040
 580.00000, 0.00039
 590.00000, 0.00045
 600.00000, 0.00044
 610.00000, 0.00055
 620.00000, 0.00045
 630.00000, 0.00045
 640.00000, 0.00047
 650.00000, 0.00046
 660.00000, 0.00047
 670.00000, 0.00048
 680.00000, 0.00050
 690.00000, 0.00051
 700.00000, 0.00051
 710.00000, 0.00051
 720.00000, 0.00052
 730.00000, 0.00053
 740.00000, 0.00055
 750.00000, 0.00055
 760.00000, 0.00057
 770.00000, 0.00059
 780.00000, 0.00056
 790.00000, 0.00057
 800.00000, 0.00057
 810.00000, 0.00059
 820.00000, 0.00060
 830.00000, 0.00060
 840.00000, 0.00062
 850.00000, 0.00061
 860.00000, 0.00062
 870.00000, 0.00061
 880.00000, 0.00063
 890.00000, 0.00067
 900.00000, 0.00070
 910.00000, 0.00067
 920.00000, 0.00067
 930.00000, 0.00068
 940.00000, 0.00067
 950.00000, 0.00071
 960.00000, 0.00069
 970.00000, 0.00065
 980.00000, 0.00069
 990.00000, 0.00073
 1000.00000, 0.00071
 1010.00000, 0.00074
 1020.00000, 0.00074
 1030.00000, 0.00077
 1040.00000, 0.00072
 1050.00000, 0.00076
 1060.00000, 0.00077
 1070.00000, 0.00072
 1080.00000, 0.00077
 1090.00000, 0.00078
 1100.00000, 0.00084
 1110.00000, 0.00080
